f;n;t;u;r;value
Medio Pollo Superior;3;46;52;6;0.0
Medio Pollo Inferior;3;46;47;6;0.0
Medio Pollo Inferior;3;46;48;6;0.0
Medio Pollo Inferior;3;46;49;6;0.0
Medio Pollo Inferior;3;46;50;6;0.1719279232541808
Medio Pollo Inferior;3;46;51;6;0.21343837660606368
Medio Pollo Inferior;3;46;52;6;330.6341396467576
Cuarto de Pollo Superior;3;46;47;6;0.0
Cuarto de Pollo Superior;3;46;48;6;0.0
Cuarto de Pollo Superior;3;46;49;6;0.0
Cuarto de Pollo Superior;3;46;50;6;0.0
Cuarto de Pollo Superior;3;46;51;6;0.0
Cuarto de Pollo Superior;3;46;52;6;0.0
Muslo Entero;3;46;47;6;0.0
Muslo Entero;3;46;48;6;377.1523891208126
Muslo Entero;3;46;49;6;450.54265357368786
Muslo Entero;3;46;50;6;1178.4145168037446
Muslo Entero;3;46;51;6;750.9310332700863
Muslo Entero;3;46;52;6;0.0
Pechuga Completa;3;46;47;6;0.0
Pechuga Completa;3;46;48;6;2900.691461574925
Pechuga Completa;3;46;49;6;0.19147569153665245
Pechuga Completa;3;46;50;6;0.0
Pechuga Completa;3;46;51;6;2588.173131996972
Pechuga Completa;3;46;52;6;0.0
Ala Completa;3;46;47;6;0.0
Ala Completa;3;46;48;6;0.0
Ala Completa;3;46;49;6;0.0
Ala Completa;3;46;50;6;0.0
Ala Completa;3;46;51;6;0.0
Ala Completa;3;46;52;6;0.0
Media Pechuga;3;46;47;6;0.0
Media Pechuga;3;46;48;6;0.0
Media Pechuga;3;46;49;6;0.0
Media Pechuga;3;46;50;6;3743.275747418184
Media Pechuga;3;46;51;6;0.0
Media Pechuga;3;46;52;6;0.0
Blanqueta;3;46;47;6;0.0
Blanqueta;3;46;48;6;52.56876484574332
Blanqueta;3;46;49;6;0.0
Blanqueta;3;46;50;6;37.45204582052338
Blanqueta;3;46;51;6;0.0
Blanqueta;3;46;52;6;68.24731182795699
Alón;3;46;47;6;0.0
Alón;3;46;48;6;0.0
Alón;3;46;49;6;2.9646493218283467
Alón;3;46;50;6;0.0
Alón;3;46;51;6;0.0
Alón;3;46;52;6;0.0
Punta;3;46;47;6;0.0
Punta;3;46;48;6;0.0
Punta;3;46;49;6;0.0
Punta;3;46;50;6;0.0
Punta;3;46;51;6;0.0
Punta;3;46;52;6;0.0
Jamoncito;3;46;47;6;0.0
Jamoncito;3;46;48;6;0.0
Jamoncito;3;46;49;6;0.0
Jamoncito;3;46;50;6;0.0
Jamoncito;3;46;51;6;1290.685738490714
Jamoncito;3;46;52;6;1005.5985944129583
Medio Muslo;3;46;47;6;0.0
Medio Muslo;3;46;48;6;0.0
Medio Muslo;3;46;49;6;0.0
Medio Muslo;3;46;50;6;1448.5543410579232
Medio Muslo;3;46;51;6;0.0
Medio Muslo;3;46;52;6;0.0
Entero;3;47;48;6;0.0
Entero;3;47;49;6;0.0
Entero;3;47;50;6;0.0
Entero;3;47;51;6;0.0
Entero;3;47;52;6;0.0
Entero;3;47;53;6;0.0
Medio Pollo;3;47;48;6;0.0
Medio Pollo;3;47;49;6;0.0
Medio Pollo;3;47;50;6;0.0
Medio Pollo;3;47;51;6;0.0
Medio Pollo;3;47;52;6;0.0
Medio Pollo;3;47;53;6;0.0
Medio Pollo Superior;3;47;48;6;0.0
Medio Pollo Superior;3;47;49;6;0.0
Medio Pollo Superior;3;47;50;6;0.0
Medio Pollo Superior;3;47;51;6;0.0
Medio Pollo Superior;3;47;52;6;0.0
Medio Pollo Superior;3;47;53;6;0.0
Medio Pollo Inferior;3;47;48;6;0.0
Medio Pollo Inferior;3;47;49;6;0.0
Medio Pollo Inferior;3;47;50;6;0.1719279232541808
Medio Pollo Inferior;3;47;51;6;0.21343837660606368
Medio Pollo Inferior;3;47;52;6;330.6341396467576
Medio Pollo Inferior;3;47;53;6;1493.0065595259557
Cuarto de Pollo Superior;3;47;48;6;0.0
Cuarto de Pollo Superior;3;47;49;6;0.0
Cuarto de Pollo Superior;3;47;50;6;0.0
Cuarto de Pollo Superior;3;47;51;6;0.0
Cuarto de Pollo Superior;3;47;52;6;0.0
Cuarto de Pollo Superior;3;47;53;6;0.0
Muslo Entero;3;47;48;6;377.1523891208126
Muslo Entero;3;47;49;6;450.54265357368786
Muslo Entero;3;47;50;6;1178.4145168037446
Muslo Entero;3;47;51;6;473.24718167826745
Muslo Entero;3;47;52;6;0.0
Muslo Entero;3;47;53;6;0.0
Pechuga Completa;3;47;48;6;0.0
Pechuga Completa;3;47;49;6;0.19147569153665245
Pechuga Completa;3;47;50;6;0.0
Pechuga Completa;3;47;51;6;2588.173131996972
Pechuga Completa;3;47;52;6;0.0
Pechuga Completa;3;47;53;6;0.0
Ala Completa;3;47;48;6;0.0
Ala Completa;3;47;49;6;0.0
Ala Completa;3;47;50;6;0.0
Ala Completa;3;47;51;6;0.0
Ala Completa;3;47;52;6;0.0
Ala Completa;3;47;53;6;0.0
Media Pechuga;3;47;48;6;0.0
Media Pechuga;3;47;49;6;0.0
Media Pechuga;3;47;50;6;321.51958037664497
Media Pechuga;3;47;51;6;0.0
Media Pechuga;3;47;52;6;0.0
Media Pechuga;3;47;53;6;4940.371591134943
Blanqueta;3;47;48;6;52.56876484574332
Blanqueta;3;47;49;6;0.0
Blanqueta;3;47;50;6;11.842390051345319
Blanqueta;3;47;51;6;0.0
Blanqueta;3;47;52;6;0.0
Blanqueta;3;47;53;6;0.0
Alón;3;47;48;6;0.0
Alón;3;47;49;6;0.0
Alón;3;47;50;6;0.0
Alón;3;47;51;6;0.0
Alón;3;47;52;6;0.0
Alón;3;47;53;6;0.0
Punta;3;47;48;6;0.0
Punta;3;47;49;6;0.0
Punta;3;47;50;6;0.0
Punta;3;47;51;6;0.0
Punta;3;47;52;6;0.0
Punta;3;47;53;6;0.0
Jamoncito;3;47;48;6;0.0
Jamoncito;3;47;49;6;0.0
Jamoncito;3;47;50;6;0.0
Jamoncito;3;47;51;6;1146.0198984250253
Jamoncito;3;47;52;6;153.85887627370175
Jamoncito;3;47;53;6;0.0
Medio Muslo;3;47;48;6;0.0
Medio Muslo;3;47;49;6;0.0
Medio Muslo;3;47;50;6;0.0
Medio Muslo;3;47;51;6;0.0
Medio Muslo;3;47;52;6;0.0
Medio Muslo;3;47;53;6;0.0
Entero;3;48;49;6;0.0
Entero;3;48;50;6;0.0
Entero;3;48;51;6;0.0
Entero;3;48;52;6;0.0
Entero;3;48;53;6;0.0
Entero;3;48;54;6;0.0
Medio Pollo;3;48;49;6;0.0
Medio Pollo;3;48;50;6;0.0
Medio Pollo;3;48;51;6;0.0
Medio Pollo;3;48;52;6;0.0
Medio Pollo;3;48;53;6;0.0
Medio Pollo;3;48;54;6;0.0
Medio Pollo Superior;3;48;49;6;0.0
Medio Pollo Superior;3;48;50;6;0.0
Medio Pollo Superior;3;48;51;6;0.0
Medio Pollo Superior;3;48;52;6;0.0
Medio Pollo Superior;3;48;53;6;0.0
Medio Pollo Superior;3;48;54;6;0.0
Medio Pollo Inferior;3;48;49;6;0.0
Medio Pollo Inferior;3;48;50;6;0.1719279232541808
Medio Pollo Inferior;3;48;51;6;0.21343837660606368
Medio Pollo Inferior;3;48;52;6;0.0
Medio Pollo Inferior;3;48;53;6;0.0
Medio Pollo Inferior;3;48;54;6;1352.3100011585113
Cuarto de Pollo Superior;3;48;49;6;0.0
Cuarto de Pollo Superior;3;48;50;6;0.0
Cuarto de Pollo Superior;3;48;51;6;0.0
Cuarto de Pollo Superior;3;48;52;6;0.0
Cuarto de Pollo Superior;3;48;53;6;0.0
Cuarto de Pollo Superior;3;48;54;6;0.0
Muslo Entero;3;48;49;6;450.54265357368786
Muslo Entero;3;48;50;6;0.0
Muslo Entero;3;48;51;6;0.0
Muslo Entero;3;48;52;6;0.0
Muslo Entero;3;48;53;6;0.0
Muslo Entero;3;48;54;6;1569.8218027620048
Pechuga Completa;3;48;49;6;0.19147569153665245
Pechuga Completa;3;48;50;6;0.0
Pechuga Completa;3;48;51;6;0.0
Pechuga Completa;3;48;52;6;0.0
Pechuga Completa;3;48;53;6;0.0
Pechuga Completa;3;48;54;6;1942.892953686321
Ala Completa;3;48;49;6;0.0
Ala Completa;3;48;50;6;0.0
Ala Completa;3;48;51;6;0.0
Ala Completa;3;48;52;6;0.0
Ala Completa;3;48;53;6;0.0
Ala Completa;3;48;54;6;0.0
Media Pechuga;3;48;49;6;0.0
Media Pechuga;3;48;50;6;321.51958037664497
Media Pechuga;3;48;51;6;0.0
Media Pechuga;3;48;52;6;0.0
Media Pechuga;3;48;53;6;1390.8209169044662
Media Pechuga;3;48;54;6;2930.322580645161
Blanqueta;3;48;49;6;0.0
Blanqueta;3;48;50;6;11.842390051345319
Blanqueta;3;48;51;6;0.0
Blanqueta;3;48;52;6;0.0
Blanqueta;3;48;53;6;0.0
Blanqueta;3;48;54;6;0.0
Alón;3;48;49;6;0.0
Alón;3;48;50;6;0.0
Alón;3;48;51;6;0.0
Alón;3;48;52;6;0.0
Alón;3;48;53;6;0.0
Alón;3;48;54;6;0.0
Punta;3;48;49;6;0.0
Punta;3;48;50;6;0.0
Punta;3;48;51;6;0.0
Punta;3;48;52;6;0.0
Punta;3;48;53;6;0.0
Punta;3;48;54;6;0.0
Jamoncito;3;48;49;6;0.0
Jamoncito;3;48;50;6;0.0
Jamoncito;3;48;51;6;971.3951338387371
Jamoncito;3;48;52;6;153.85887627370175
Jamoncito;3;48;53;6;0.0
Jamoncito;3;48;54;6;0.0
Medio Muslo;3;48;49;6;0.0
Medio Muslo;3;48;50;6;0.0
Medio Muslo;3;48;51;6;0.0
Medio Muslo;3;48;52;6;0.0
Medio Muslo;3;48;53;6;0.0
Medio Muslo;3;48;54;6;0.14500023594428058
Entero;3;49;50;6;0.0
Entero;3;49;51;6;0.0
Entero;3;49;52;6;0.0
Entero;3;49;53;6;0.0
Entero;3;49;54;6;0.0
Entero;3;49;55;6;0.0
Medio Pollo;3;49;50;6;0.0
Medio Pollo;3;49;51;6;0.0
Medio Pollo;3;49;52;6;0.0
Medio Pollo;3;49;53;6;0.0
Medio Pollo;3;49;54;6;0.0
Medio Pollo;3;49;55;6;0.0
Medio Pollo Superior;3;49;50;6;0.0
Medio Pollo Superior;3;49;51;6;0.0
Medio Pollo Superior;3;49;52;6;0.0
Medio Pollo Superior;3;49;53;6;0.0
Medio Pollo Superior;3;49;54;6;0.0
Medio Pollo Superior;3;49;55;6;0.0
Medio Pollo Inferior;3;49;50;6;0.1719279232541808
Medio Pollo Inferior;3;49;51;6;0.21343837660606368
Medio Pollo Inferior;3;49;52;6;0.0
Medio Pollo Inferior;3;49;53;6;0.0
Medio Pollo Inferior;3;49;54;6;315.6097875396374
Medio Pollo Inferior;3;49;55;6;0.0
Cuarto de Pollo Superior;3;49;50;6;0.0
Cuarto de Pollo Superior;3;49;51;6;0.0
Cuarto de Pollo Superior;3;49;52;6;0.0
Cuarto de Pollo Superior;3;49;53;6;0.0
Cuarto de Pollo Superior;3;49;54;6;0.0
Cuarto de Pollo Superior;3;49;55;6;0.0
Muslo Entero;3;49;50;6;0.0
Muslo Entero;3;49;51;6;0.0
Muslo Entero;3;49;52;6;0.0
Muslo Entero;3;49;53;6;0.0
Muslo Entero;3;49;54;6;1569.8218027620048
Muslo Entero;3;49;55;6;0.0
Pechuga Completa;3;49;50;6;0.0
Pechuga Completa;3;49;51;6;0.0
Pechuga Completa;3;49;52;6;0.0
Pechuga Completa;3;49;53;6;0.0
Pechuga Completa;3;49;54;6;1942.892953686321
Pechuga Completa;3;49;55;6;0.0
Ala Completa;3;49;50;6;0.0
Ala Completa;3;49;51;6;0.0
Ala Completa;3;49;52;6;0.0
Ala Completa;3;49;53;6;0.0
Ala Completa;3;49;54;6;0.0
Ala Completa;3;49;55;6;0.0
Media Pechuga;3;49;50;6;194.10867732984934
Media Pechuga;3;49;51;6;0.0
Media Pechuga;3;49;52;6;0.0
Media Pechuga;3;49;53;6;1390.8209169044662
Media Pechuga;3;49;54;6;1910.2586466214707
Media Pechuga;3;49;55;6;0.0
Blanqueta;3;49;50;6;0.0
Blanqueta;3;49;51;6;0.0
Blanqueta;3;49;52;6;0.0
Blanqueta;3;49;53;6;0.0
Blanqueta;3;49;54;6;0.0
Blanqueta;3;49;55;6;0.0
Alón;3;49;50;6;0.0
Alón;3;49;51;6;0.0
Alón;3;49;52;6;0.0
Alón;3;49;53;6;0.0
Alón;3;49;54;6;0.0
Alón;3;49;55;6;0.0
Punta;3;49;50;6;0.0
Punta;3;49;51;6;0.0
Punta;3;49;52;6;0.0
Punta;3;49;53;6;0.0
Punta;3;49;54;6;0.0
Punta;3;49;55;6;0.0
Jamoncito;3;49;50;6;0.0
Jamoncito;3;49;51;6;971.3951338387371
Jamoncito;3;49;52;6;153.85887627370175
Jamoncito;3;49;53;6;0.0
Jamoncito;3;49;54;6;0.0
Jamoncito;3;49;55;6;76.61839462376474
Medio Muslo;3;49;50;6;0.0
Medio Muslo;3;49;51;6;0.0
Medio Muslo;3;49;52;6;0.0
Medio Muslo;3;49;53;6;0.0
Medio Muslo;3;49;54;6;0.0
Medio Muslo;3;49;55;6;430.2408913414911
Entero;3;50;51;6;0.0
Entero;3;50;52;6;0.0
Entero;3;50;53;6;0.0
Entero;3;50;54;6;0.0
Entero;3;50;55;6;0.0
Entero;3;50;56;6;0.0
Medio Pollo;3;50;51;6;0.0
Medio Pollo;3;50;52;6;0.0
Medio Pollo;3;50;53;6;0.0
Medio Pollo;3;50;54;6;0.0
Medio Pollo;3;50;55;6;0.0
Medio Pollo;3;50;56;6;0.0
Medio Pollo Superior;3;50;51;6;0.0
Medio Pollo Superior;3;50;52;6;0.0
Medio Pollo Superior;3;50;53;6;0.0
Medio Pollo Superior;3;50;54;6;0.0
Medio Pollo Superior;3;50;55;6;0.0
Medio Pollo Superior;3;50;56;6;0.0
Medio Pollo Inferior;3;50;51;6;0.21343837660606368
Medio Pollo Inferior;3;50;52;6;0.0
Medio Pollo Inferior;3;50;53;6;0.0
Medio Pollo Inferior;3;50;54;6;53.13134107805354
Medio Pollo Inferior;3;50;55;6;0.0
Medio Pollo Inferior;3;50;56;6;0.0
Cuarto de Pollo Superior;3;50;51;6;0.0
Cuarto de Pollo Superior;3;50;52;6;0.0
Cuarto de Pollo Superior;3;50;53;6;0.0
Cuarto de Pollo Superior;3;50;54;6;0.0
Cuarto de Pollo Superior;3;50;55;6;0.0
Cuarto de Pollo Superior;3;50;56;6;0.0
Muslo Entero;3;50;51;6;0.0
Muslo Entero;3;50;52;6;0.0
Muslo Entero;3;50;53;6;0.0
Muslo Entero;3;50;54;6;0.0
Muslo Entero;3;50;55;6;0.0
Muslo Entero;3;50;56;6;1129.4061998102848
Pechuga Completa;3;50;51;6;0.0
Pechuga Completa;3;50;52;6;0.0
Pechuga Completa;3;50;53;6;0.0
Pechuga Completa;3;50;54;6;0.0
Pechuga Completa;3;50;55;6;0.0
Pechuga Completa;3;50;56;6;1101.3385677106721
Ala Completa;3;50;51;6;0.0
Ala Completa;3;50;52;6;0.0
Ala Completa;3;50;53;6;0.0
Ala Completa;3;50;54;6;0.0
Ala Completa;3;50;55;6;0.0
Ala Completa;3;50;56;6;0.0
Media Pechuga;3;50;51;6;0.0
Media Pechuga;3;50;52;6;0.0
Media Pechuga;3;50;53;6;1390.8209169044662
Media Pechuga;3;50;54;6;1910.2586466214707
Media Pechuga;3;50;55;6;0.0
Media Pechuga;3;50;56;6;0.0
Blanqueta;3;50;51;6;0.0
Blanqueta;3;50;52;6;0.0
Blanqueta;3;50;53;6;0.0
Blanqueta;3;50;54;6;0.0
Blanqueta;3;50;55;6;0.0
Blanqueta;3;50;56;6;0.0
Alón;3;50;51;6;0.0
Alón;3;50;52;6;0.0
Alón;3;50;53;6;0.0
Alón;3;50;54;6;0.0
Alón;3;50;55;6;0.0
Alón;3;50;56;6;0.0
Punta;3;50;51;6;0.0
Punta;3;50;52;6;0.0
Punta;3;50;53;6;0.0
Punta;3;50;54;6;0.0
Punta;3;50;55;6;0.0
Punta;3;50;56;6;0.0
Jamoncito;3;50;51;6;971.3951338387371
Jamoncito;3;50;52;6;0.0
Jamoncito;3;50;53;6;0.0
Jamoncito;3;50;54;6;0.0
Jamoncito;3;50;55;6;76.61839462376474
Jamoncito;3;50;56;6;0.0
Medio Muslo;3;50;51;6;0.0
Medio Muslo;3;50;52;6;0.0
Medio Muslo;3;50;53;6;0.0
Medio Muslo;3;50;54;6;0.0
Medio Muslo;3;50;55;6;430.0726195532146
Medio Muslo;3;50;56;6;0.0
Entero;3;51;52;6;0.0
Entero;3;51;53;6;0.0
Entero;3;51;54;6;0.0
Entero;3;51;55;6;0.0
Entero;3;51;56;6;0.0
Entero;3;51;57;6;0.0
Medio Pollo;3;51;52;6;0.0
Medio Pollo;3;51;53;6;0.0
Medio Pollo;3;51;54;6;0.0
Medio Pollo;3;51;55;6;0.0
Medio Pollo;3;51;56;6;0.0
Medio Pollo;3;51;57;6;0.0
Medio Pollo Superior;3;51;52;6;0.0
Medio Pollo Superior;3;51;53;6;0.0
Medio Pollo Superior;3;51;54;6;0.0
Medio Pollo Superior;3;51;55;6;0.0
Medio Pollo Superior;3;51;56;6;0.0
Medio Pollo Superior;3;51;57;6;0.0
Medio Pollo Inferior;3;51;52;6;0.0
Medio Pollo Inferior;3;51;53;6;0.0
Medio Pollo Inferior;3;51;54;6;53.13134107805354
Medio Pollo Inferior;3;51;55;6;0.0
Medio Pollo Inferior;3;51;56;6;0.0
Medio Pollo Inferior;3;51;57;6;0.0
Cuarto de Pollo Superior;3;51;52;6;0.0
Cuarto de Pollo Superior;3;51;53;6;0.0
Cuarto de Pollo Superior;3;51;54;6;0.0
Cuarto de Pollo Superior;3;51;55;6;0.0
Cuarto de Pollo Superior;3;51;56;6;0.0
Cuarto de Pollo Superior;3;51;57;6;0.0
Muslo Entero;3;51;52;6;0.0
Muslo Entero;3;51;53;6;0.0
Muslo Entero;3;51;54;6;0.0
Muslo Entero;3;51;55;6;0.0
Muslo Entero;3;51;56;6;699.7466797385911
Muslo Entero;3;51;57;6;0.0
Pechuga Completa;3;51;52;6;0.0
Pechuga Completa;3;51;53;6;0.0
Pechuga Completa;3;51;54;6;0.0
Pechuga Completa;3;51;55;6;0.0
Pechuga Completa;3;51;56;6;1101.3385677106721
Pechuga Completa;3;51;57;6;985.1472198692711
Ala Completa;3;51;52;6;0.0
Ala Completa;3;51;53;6;0.0
Ala Completa;3;51;54;6;0.0
Ala Completa;3;51;55;6;0.0
Ala Completa;3;51;56;6;0.0
Ala Completa;3;51;57;6;0.0
Media Pechuga;3;51;52;6;0.0
Media Pechuga;3;51;53;6;1390.8209169044662
Media Pechuga;3;51;54;6;0.0
Media Pechuga;3;51;55;6;0.0
Media Pechuga;3;51;56;6;0.0
Media Pechuga;3;51;57;6;0.0
Blanqueta;3;51;52;6;0.0
Blanqueta;3;51;53;6;0.0
Blanqueta;3;51;54;6;0.0
Blanqueta;3;51;55;6;0.0
Blanqueta;3;51;56;6;0.0
Blanqueta;3;51;57;6;0.0
Alón;3;51;52;6;0.0
Alón;3;51;53;6;0.0
Alón;3;51;54;6;0.0
Alón;3;51;55;6;0.0
Alón;3;51;56;6;0.0
Alón;3;51;57;6;0.0
Punta;3;51;52;6;0.0
Punta;3;51;53;6;0.0
Punta;3;51;54;6;0.0
Punta;3;51;55;6;0.0
Punta;3;51;56;6;0.0
Punta;3;51;57;6;0.0
Jamoncito;3;51;52;6;0.0
Jamoncito;3;51;53;6;0.0
Jamoncito;3;51;54;6;0.0
Jamoncito;3;51;55;6;0.0
Jamoncito;3;51;56;6;0.0
Jamoncito;3;51;57;6;847.0322200010016
Medio Muslo;3;51;52;6;0.0
Medio Muslo;3;51;53;6;0.0
Medio Muslo;3;51;54;6;0.0
Medio Muslo;3;51;55;6;323.35218944569465
Medio Muslo;3;51;56;6;0.0
Medio Muslo;3;51;57;6;3.707350264118304
Entero;3;52;53;6;0.0
Entero;3;52;54;6;0.0
Entero;3;52;55;6;0.0
Entero;3;52;56;6;0.0
Entero;3;52;57;6;0.0
Entero;3;52;58;6;0.0
Medio Pollo;3;52;53;6;0.0
Medio Pollo;3;52;54;6;0.0
Medio Pollo;3;52;55;6;0.0
Medio Pollo;3;52;56;6;0.0
Medio Pollo;3;52;57;6;0.0
Medio Pollo;3;52;58;6;0.0
Medio Pollo Superior;3;52;53;6;0.0
Medio Pollo Superior;3;52;54;6;0.0
Medio Pollo Superior;3;52;55;6;0.0
Medio Pollo Superior;3;52;56;6;0.0
Medio Pollo Superior;3;52;57;6;0.0
Medio Pollo Superior;3;52;58;6;0.0
Medio Pollo Inferior;3;52;53;6;0.0
Medio Pollo Inferior;3;52;54;6;0.0
Medio Pollo Inferior;3;52;55;6;0.0
Medio Pollo Inferior;3;52;56;6;0.0
Medio Pollo Inferior;3;52;57;6;0.0
Medio Pollo Inferior;3;52;58;6;0.0
Cuarto de Pollo Superior;3;52;53;6;0.0
Cuarto de Pollo Superior;3;52;54;6;0.0
Cuarto de Pollo Superior;3;52;55;6;0.0
Cuarto de Pollo Superior;3;52;56;6;0.0
Cuarto de Pollo Superior;3;52;57;6;0.0
Cuarto de Pollo Superior;3;52;58;6;0.0
Muslo Entero;3;52;53;6;0.0
Muslo Entero;3;52;54;6;0.0
Muslo Entero;3;52;55;6;0.0
Muslo Entero;3;52;56;6;280.42388770822674
Muslo Entero;3;52;57;6;0.0
Muslo Entero;3;52;58;6;0.0
Pechuga Completa;3;52;53;6;0.0
Pechuga Completa;3;52;54;6;0.0
Pechuga Completa;3;52;55;6;0.0
Pechuga Completa;3;52;56;6;0.0
Pechuga Completa;3;52;57;6;916.2882781183082
Pechuga Completa;3;52;58;6;238.82052872421343
Ala Completa;3;52;53;6;0.0
Ala Completa;3;52;54;6;0.0
Ala Completa;3;52;55;6;0.0
Ala Completa;3;52;56;6;0.0
Ala Completa;3;52;57;6;0.0
Ala Completa;3;52;58;6;0.0
Media Pechuga;3;52;53;6;1390.8209169044662
Media Pechuga;3;52;54;6;0.0
Media Pechuga;3;52;55;6;0.0
Media Pechuga;3;52;56;6;0.0
Media Pechuga;3;52;57;6;0.0
Media Pechuga;3;52;58;6;116.81719053851975
Blanqueta;3;52;53;6;0.0
Blanqueta;3;52;54;6;0.0
Blanqueta;3;52;55;6;0.0
Blanqueta;3;52;56;6;0.0
Blanqueta;3;52;57;6;0.0
Blanqueta;3;52;58;6;0.0
Alón;3;52;53;6;0.0
Alón;3;52;54;6;0.0
Alón;3;52;55;6;0.0
Alón;3;52;56;6;0.0
Alón;3;52;57;6;0.0
Alón;3;52;58;6;0.0
Punta;3;52;53;6;0.0
Punta;3;52;54;6;0.0
Punta;3;52;55;6;0.0
Punta;3;52;56;6;0.0
Punta;3;52;57;6;0.0
Punta;3;52;58;6;0.0
Jamoncito;3;52;53;6;0.0
Jamoncito;3;52;54;6;0.0
Jamoncito;3;52;55;6;0.0
Jamoncito;3;52;56;6;0.0
Jamoncito;3;52;57;6;0.0
Jamoncito;3;52;58;6;712.1327804269773
Medio Muslo;3;52;53;6;0.0
Medio Muslo;3;52;54;6;0.0
Medio Muslo;3;52;55;6;323.35218944569465
Medio Muslo;3;52;56;6;0.0
Medio Muslo;3;52;57;6;0.0
Medio Muslo;3;52;58;6;0.0
Entero;3;53;54;6;0.0
Entero;3;53;55;6;0.0
Entero;3;53;56;6;0.0
Entero;3;53;57;6;0.0
Entero;3;53;58;6;0.0
Entero;3;53;59;6;0.0
Medio Pollo;3;53;54;6;0.0
Medio Pollo;3;53;55;6;0.0
Medio Pollo;3;53;56;6;0.0
Medio Pollo;3;53;57;6;0.0
Medio Pollo;3;53;58;6;0.0
Medio Pollo;3;53;59;6;0.0
Medio Pollo Superior;3;53;54;6;0.0
Medio Pollo Superior;3;53;55;6;0.0
Medio Pollo Superior;3;53;56;6;0.0
Medio Pollo Superior;3;53;57;6;0.0
Medio Pollo Superior;3;53;58;6;0.0
Medio Pollo Superior;3;53;59;6;0.0
Medio Pollo Inferior;3;53;54;6;0.0
Medio Pollo Inferior;3;53;55;6;0.0
Medio Pollo Inferior;3;53;56;6;0.0
Medio Pollo Inferior;3;53;57;6;0.0
Medio Pollo Inferior;3;53;58;6;0.0
Medio Pollo Inferior;3;53;59;6;0.013950826364180102
Cuarto de Pollo Superior;3;53;54;6;0.0
Cuarto de Pollo Superior;3;53;55;6;0.0
Cuarto de Pollo Superior;3;53;56;6;0.0
Cuarto de Pollo Superior;3;53;57;6;0.0
Cuarto de Pollo Superior;3;53;58;6;0.0
Cuarto de Pollo Superior;3;53;59;6;0.0
Muslo Entero;3;53;54;6;0.0
Muslo Entero;3;53;55;6;0.0
Muslo Entero;3;53;56;6;280.42388770822674
Muslo Entero;3;53;57;6;0.0
Muslo Entero;3;53;58;6;0.0
Muslo Entero;3;53;59;6;139.5300650432172
Pechuga Completa;3;53;54;6;0.0
Pechuga Completa;3;53;55;6;0.0
Pechuga Completa;3;53;56;6;0.0
Pechuga Completa;3;53;57;6;0.0
Pechuga Completa;3;53;58;6;238.82052872421343
Pechuga Completa;3;53;59;6;0.0
Ala Completa;3;53;54;6;0.0
Ala Completa;3;53;55;6;0.0
Ala Completa;3;53;56;6;0.0
Ala Completa;3;53;57;6;0.0
Ala Completa;3;53;58;6;0.0
Ala Completa;3;53;59;6;0.0
Media Pechuga;3;53;54;6;0.0
Media Pechuga;3;53;55;6;0.0
Media Pechuga;3;53;56;6;0.0
Media Pechuga;3;53;57;6;0.0
Media Pechuga;3;53;58;6;0.0
Media Pechuga;3;53;59;6;1720.160167399562
Blanqueta;3;53;54;6;0.0
Blanqueta;3;53;55;6;0.0
Blanqueta;3;53;56;6;0.0
Blanqueta;3;53;57;6;0.0
Blanqueta;3;53;58;6;0.0
Blanqueta;3;53;59;6;0.0
Alón;3;53;54;6;0.0
Alón;3;53;55;6;0.0
Alón;3;53;56;6;0.0
Alón;3;53;57;6;0.0
Alón;3;53;58;6;0.0
Alón;3;53;59;6;0.0
Punta;3;53;54;6;0.0
Punta;3;53;55;6;0.0
Punta;3;53;56;6;0.0
Punta;3;53;57;6;0.0
Punta;3;53;58;6;0.0
Punta;3;53;59;6;0.0
Jamoncito;3;53;54;6;0.0
Jamoncito;3;53;55;6;0.0
Jamoncito;3;53;56;6;0.0
Jamoncito;3;53;57;6;0.0
Jamoncito;3;53;58;6;192.3010657529414
Jamoncito;3;53;59;6;216.47650957887578
Medio Muslo;3;53;54;6;0.0
Medio Muslo;3;53;55;6;0.13336445977429487
Medio Muslo;3;53;56;6;0.0
Medio Muslo;3;53;57;6;0.0
Medio Muslo;3;53;58;6;0.0
Medio Muslo;3;53;59;6;0.0
Entero;3;54;55;6;0.0
Entero;3;54;56;6;0.0
Entero;3;54;57;6;0.0
Entero;3;54;58;6;0.0
Entero;3;54;59;6;0.0
Entero;3;54;60;6;0.0
Medio Pollo;3;54;55;6;0.0
Medio Pollo;3;54;56;6;0.0
Medio Pollo;3;54;57;6;0.0
Medio Pollo;3;54;58;6;0.0
Medio Pollo;3;54;59;6;0.0
Medio Pollo;3;54;60;6;0.0
Medio Pollo Superior;3;54;55;6;0.0
Medio Pollo Superior;3;54;56;6;0.0
Medio Pollo Superior;3;54;57;6;0.0
Medio Pollo Superior;3;54;58;6;0.0
Medio Pollo Superior;3;54;59;6;0.0
Medio Pollo Superior;3;54;60;6;0.0
Medio Pollo Inferior;3;54;55;6;0.0
Medio Pollo Inferior;3;54;56;6;0.0
Medio Pollo Inferior;3;54;57;6;0.0
Medio Pollo Inferior;3;54;58;6;0.0
Medio Pollo Inferior;3;54;59;6;0.0
Medio Pollo Inferior;3;54;60;6;27.626127983539618
