f;n;t;u;r;value
Blanqueta;6;41;44;6;0.0
Blanqueta;6;41;45;6;0.0
Blanqueta;6;41;46;6;0.0
Blanqueta;6;41;47;6;0.0
Alón;6;41;42;6;0.0
Alón;6;41;43;6;0.0
Alón;6;41;44;6;0.0
Alón;6;41;45;6;0.0
Alón;6;41;46;6;0.0
Alón;6;41;47;6;0.0
Punta;6;41;42;6;0.0
Punta;6;41;43;6;0.0
Punta;6;41;44;6;0.0
Punta;6;41;45;6;0.0
Punta;6;41;46;6;0.0
Punta;6;41;47;6;0.0
Jamoncito;6;41;42;6;0.0
Jamoncito;6;41;43;6;0.0
Jamoncito;6;41;44;6;0.0
Jamoncito;6;41;45;6;0.0
Jamoncito;6;41;46;6;0.0
Jamoncito;6;41;47;6;2.0333626934043423
Medio Muslo;6;41;42;6;0.0
Medio Muslo;6;41;43;6;0.0
Medio Muslo;6;41;44;6;0.0
Medio Muslo;6;41;45;6;0.0
Medio Muslo;6;41;46;6;0.0
Medio Muslo;6;41;47;6;0.0
Entero;6;42;43;6;0.0
Entero;6;42;44;6;0.0
Entero;6;42;45;6;0.0
Entero;6;42;46;6;0.0
Entero;6;42;47;6;0.0
Entero;6;42;48;6;0.0
Medio Pollo;6;42;43;6;0.0
Medio Pollo;6;42;44;6;0.0
Medio Pollo;6;42;45;6;0.0
Medio Pollo;6;42;46;6;0.0
Medio Pollo;6;42;47;6;0.0
Medio Pollo;6;42;48;6;0.0
Medio Pollo Superior;6;42;43;6;0.0
Medio Pollo Superior;6;42;44;6;0.0
Medio Pollo Superior;6;42;45;6;0.0
Medio Pollo Superior;6;42;46;6;0.0
Medio Pollo Superior;6;42;47;6;0.0
Medio Pollo Superior;6;42;48;6;0.0
Medio Pollo Inferior;6;42;43;6;0.0
Medio Pollo Inferior;6;42;44;6;0.0
Medio Pollo Inferior;6;42;45;6;0.0
Medio Pollo Inferior;6;42;46;6;0.0
Medio Pollo Inferior;6;42;47;6;0.0
Medio Pollo Inferior;6;42;48;6;0.0
Cuarto de Pollo Superior;6;42;43;6;0.0
Cuarto de Pollo Superior;6;42;44;6;0.0
Cuarto de Pollo Superior;6;42;45;6;0.0
Cuarto de Pollo Superior;6;42;46;6;0.0
Cuarto de Pollo Superior;6;42;47;6;0.0
Cuarto de Pollo Superior;6;42;48;6;0.0
Muslo Entero;6;42;43;6;0.0
Muslo Entero;6;42;44;6;0.0
Muslo Entero;6;42;45;6;0.0
Muslo Entero;6;42;46;6;0.0
Muslo Entero;6;42;47;6;0.0
Muslo Entero;6;42;48;6;0.0
Pechuga Completa;6;42;43;6;0.0
Pechuga Completa;6;42;44;6;0.0
Pechuga Completa;6;42;45;6;0.0
Pechuga Completa;6;42;46;6;0.0
Pechuga Completa;6;42;47;6;0.0
Pechuga Completa;6;42;48;6;0.0
Ala Completa;6;42;43;6;0.0
Ala Completa;6;42;44;6;0.0
Ala Completa;6;42;45;6;0.0
Ala Completa;6;42;46;6;0.0
Ala Completa;6;42;47;6;0.0
Ala Completa;6;42;48;6;0.0
Media Pechuga;6;42;43;6;0.0
Media Pechuga;6;42;44;6;0.0
Media Pechuga;6;42;45;6;0.0
Media Pechuga;6;42;46;6;0.0
Media Pechuga;6;42;47;6;0.0
Media Pechuga;6;42;48;6;0.0
Blanqueta;6;42;43;6;0.0
Blanqueta;6;42;44;6;0.0
Blanqueta;6;42;45;6;0.0
Blanqueta;6;42;46;6;0.0
Blanqueta;6;42;47;6;0.0
Blanqueta;6;42;48;6;0.0
Alón;6;42;43;6;0.0
Alón;6;42;44;6;0.0
Alón;6;42;45;6;0.0
Alón;6;42;46;6;0.0
Alón;6;42;47;6;0.0
Alón;6;42;48;6;0.0
Punta;6;42;43;6;0.0
Punta;6;42;44;6;0.0
Punta;6;42;45;6;0.0
Punta;6;42;46;6;0.0
Punta;6;42;47;6;0.0
Punta;6;42;48;6;0.0
Jamoncito;6;42;43;6;0.0
Jamoncito;6;42;44;6;0.0
Jamoncito;6;42;45;6;0.0
Jamoncito;6;42;46;6;0.0
Jamoncito;6;42;47;6;0.0
Jamoncito;6;42;48;6;0.0
Medio Muslo;6;42;43;6;0.0
Medio Muslo;6;42;44;6;0.0
Medio Muslo;6;42;45;6;0.0
Medio Muslo;6;42;46;6;0.0
Medio Muslo;6;42;47;6;0.0
Medio Muslo;6;42;48;6;0.0
Entero;7;43;44;6;0.0
Entero;7;43;45;6;0.0
Entero;7;43;46;6;0.0
Entero;7;43;47;6;0.0
Entero;7;43;48;6;0.0
Entero;7;43;49;6;0.0
Medio Pollo;7;43;44;6;0.0
Medio Pollo;7;43;45;6;0.0
Medio Pollo;7;43;46;6;0.0
Medio Pollo;7;43;47;6;0.0
Medio Pollo;7;43;48;6;10.0
Medio Pollo;7;43;49;6;60.8635297873966
Medio Pollo Superior;7;43;44;6;0.0
Medio Pollo Superior;7;43;45;6;0.0
Medio Pollo Superior;7;43;46;6;0.0
Medio Pollo Superior;7;43;47;6;0.0
Medio Pollo Superior;7;43;48;6;0.0
Medio Pollo Superior;7;43;49;6;0.0015066163468873128
Medio Pollo Inferior;7;43;44;6;0.0
Medio Pollo Inferior;7;43;45;6;0.0
Medio Pollo Inferior;7;43;46;6;0.0
Medio Pollo Inferior;7;43;47;6;0.0
Medio Pollo Inferior;7;43;48;6;94.25561388270592
Medio Pollo Inferior;7;43;49;6;131.13759602227265
Cuarto de Pollo Superior;7;43;44;6;0.0
Cuarto de Pollo Superior;7;43;45;6;0.0
Cuarto de Pollo Superior;7;43;46;6;0.0
Cuarto de Pollo Superior;7;43;47;6;0.0
Cuarto de Pollo Superior;7;43;48;6;53.94913080273216
Cuarto de Pollo Superior;7;43;49;6;0.0
Muslo Entero;7;43;44;6;0.0
Muslo Entero;7;43;45;6;0.0
Muslo Entero;7;43;46;6;0.0
Muslo Entero;7;43;47;6;315.01730535768183
Muslo Entero;7;43;48;6;0.0
Muslo Entero;7;43;49;6;0.0
Pechuga Completa;7;43;44;6;0.0
Pechuga Completa;7;43;45;6;0.0
Pechuga Completa;7;43;46;6;0.0
Pechuga Completa;7;43;47;6;0.0
Pechuga Completa;7;43;48;6;202.29168804429264
Pechuga Completa;7;43;49;6;0.0
Ala Completa;7;43;44;6;0.0
Ala Completa;7;43;45;6;0.0
Ala Completa;7;43;46;6;0.0
Ala Completa;7;43;47;6;0.0
Ala Completa;7;43;48;6;0.0
Ala Completa;7;43;49;6;0.024554565196012845
Media Pechuga;7;43;44;6;0.0
Media Pechuga;7;43;45;6;0.0
Media Pechuga;7;43;46;6;0.0
Media Pechuga;7;43;47;6;0.0
Media Pechuga;7;43;48;6;0.0
Media Pechuga;7;43;49;6;1632.0285777608394
Blanqueta;7;43;44;6;0.0
Blanqueta;7;43;45;6;0.0
Blanqueta;7;43;46;6;0.0
Blanqueta;7;43;47;6;0.0
Blanqueta;7;43;48;6;0.0
Blanqueta;7;43;49;6;0.0
Alón;7;43;44;6;0.0
Alón;7;43;45;6;0.0
Alón;7;43;46;6;0.0
Alón;7;43;47;6;0.0
Alón;7;43;48;6;0.0
Alón;7;43;49;6;0.0
Punta;7;43;44;6;0.0
Punta;7;43;45;6;0.0
Punta;7;43;46;6;0.0
Punta;7;43;47;6;0.0
Punta;7;43;48;6;0.0
Punta;7;43;49;6;0.0
Jamoncito;7;43;44;6;0.0
Jamoncito;7;43;45;6;0.0
Jamoncito;7;43;46;6;0.0
Jamoncito;7;43;47;6;0.0
Jamoncito;7;43;48;6;21.038609004415683
Jamoncito;7;43;49;6;0.06316783766487788
Medio Muslo;7;43;44;6;0.0
Medio Muslo;7;43;45;6;0.0
Medio Muslo;7;43;46;6;0.0
Medio Muslo;7;43;47;6;0.0
Medio Muslo;7;43;48;6;135.2583083569339
Medio Muslo;7;43;49;6;54.135185826723045
Entero;7;44;45;6;0.0
Entero;7;44;46;6;0.0
Entero;7;44;47;6;0.0
Entero;7;44;48;6;0.0
Entero;7;44;49;6;0.0
Entero;7;44;50;6;0.0
Medio Pollo;7;44;45;6;0.0
Medio Pollo;7;44;46;6;0.0
Medio Pollo;7;44;47;6;0.0
Medio Pollo;7;44;48;6;0.0
Medio Pollo;7;44;49;6;0.0
Medio Pollo;7;44;50;6;0.0
Medio Pollo Superior;7;44;45;6;0.0
Medio Pollo Superior;7;44;46;6;0.0
Medio Pollo Superior;7;44;47;6;0.0
Medio Pollo Superior;7;44;48;6;0.0
Medio Pollo Superior;7;44;49;6;0.0
Medio Pollo Superior;7;44;50;6;0.0
Medio Pollo Inferior;7;44;45;6;0.0
Medio Pollo Inferior;7;44;46;6;0.0
Medio Pollo Inferior;7;44;47;6;0.0
Medio Pollo Inferior;7;44;48;6;0.0
Medio Pollo Inferior;7;44;49;6;0.0
Medio Pollo Inferior;7;44;50;6;0.0
Cuarto de Pollo Superior;7;44;45;6;0.0
Cuarto de Pollo Superior;7;44;46;6;0.0
Cuarto de Pollo Superior;7;44;47;6;0.0
Cuarto de Pollo Superior;7;44;48;6;0.0
Cuarto de Pollo Superior;7;44;49;6;0.0
Cuarto de Pollo Superior;7;44;50;6;0.0
Muslo Entero;7;44;45;6;0.0
Muslo Entero;7;44;46;6;0.0
Muslo Entero;7;44;47;6;84.45738135578631
Muslo Entero;7;44;48;6;0.0
Muslo Entero;7;44;49;6;0.0
Muslo Entero;7;44;50;6;77.056137185431
Pechuga Completa;7;44;45;6;0.0
Pechuga Completa;7;44;46;6;0.0
Pechuga Completa;7;44;47;6;0.0
Pechuga Completa;7;44;48;6;202.29168804429264
Pechuga Completa;7;44;49;6;0.0
Pechuga Completa;7;44;50;6;694.6972498667078
Ala Completa;7;44;45;6;0.0
Ala Completa;7;44;46;6;0.0
Ala Completa;7;44;47;6;0.0
Ala Completa;7;44;48;6;0.0
Ala Completa;7;44;49;6;0.0
Ala Completa;7;44;50;6;0.0
Media Pechuga;7;44;45;6;0.0
Media Pechuga;7;44;46;6;0.0
Media Pechuga;7;44;47;6;0.0
Media Pechuga;7;44;48;6;0.0
Media Pechuga;7;44;49;6;377.7214087572336
Media Pechuga;7;44;50;6;73.88700669187554
Blanqueta;7;44;45;6;0.0
Blanqueta;7;44;46;6;0.0
Blanqueta;7;44;47;6;0.0
Blanqueta;7;44;48;6;0.0
Blanqueta;7;44;49;6;0.0
Blanqueta;7;44;50;6;0.0
Alón;7;44;45;6;0.0
Alón;7;44;46;6;0.0
Alón;7;44;47;6;0.0
Alón;7;44;48;6;0.0
Alón;7;44;49;6;0.0
Alón;7;44;50;6;0.0
Punta;7;44;45;6;0.0
Punta;7;44;46;6;0.0
Punta;7;44;47;6;0.0
Punta;7;44;48;6;0.0
Punta;7;44;49;6;0.0
Punta;7;44;50;6;0.0
Jamoncito;7;44;45;6;0.0
Jamoncito;7;44;46;6;0.0
Jamoncito;7;44;47;6;0.0
Jamoncito;7;44;48;6;21.038609004415683
Jamoncito;7;44;49;6;0.06316783766487788
Jamoncito;7;44;50;6;23.429008365882964
Medio Muslo;7;44;45;6;0.0
Medio Muslo;7;44;46;6;0.0
Medio Muslo;7;44;47;6;0.0
Medio Muslo;7;44;48;6;135.2583083569339
Medio Muslo;7;44;49;6;54.135185826723045
Medio Muslo;7;44;50;6;25.28403555308796
Entero;7;45;46;6;0.0
Entero;7;45;47;6;0.0
Entero;7;45;48;6;0.0
Entero;7;45;49;6;0.0
Entero;7;45;50;6;0.0
Entero;7;45;51;6;0.0
Medio Pollo;7;45;46;6;0.0
Medio Pollo;7;45;47;6;0.0
Medio Pollo;7;45;48;6;0.0
Medio Pollo;7;45;49;6;0.0
Medio Pollo;7;45;50;6;0.0
Medio Pollo;7;45;51;6;0.0
Medio Pollo Superior;7;45;46;6;0.0
Medio Pollo Superior;7;45;47;6;0.0
Medio Pollo Superior;7;45;48;6;0.0
Medio Pollo Superior;7;45;49;6;0.0
Medio Pollo Superior;7;45;50;6;0.0
Medio Pollo Superior;7;45;51;6;0.0
Medio Pollo Inferior;7;45;46;6;0.0
Medio Pollo Inferior;7;45;47;6;0.0
Medio Pollo Inferior;7;45;48;6;0.0
Medio Pollo Inferior;7;45;49;6;0.0
Medio Pollo Inferior;7;45;50;6;0.0
Medio Pollo Inferior;7;45;51;6;0.03959651201421366
Cuarto de Pollo Superior;7;45;46;6;0.0
Cuarto de Pollo Superior;7;45;47;6;0.0
Cuarto de Pollo Superior;7;45;48;6;0.0
Cuarto de Pollo Superior;7;45;49;6;0.0
Cuarto de Pollo Superior;7;45;50;6;0.0
Cuarto de Pollo Superior;7;45;51;6;0.0
Muslo Entero;7;45;46;6;0.0
Muslo Entero;7;45;47;6;0.0
Muslo Entero;7;45;48;6;0.0
Muslo Entero;7;45;49;6;0.0
Muslo Entero;7;45;50;6;77.056137185431
Muslo Entero;7;45;51;6;0.0
Pechuga Completa;7;45;46;6;0.0
Pechuga Completa;7;45;47;6;0.0
Pechuga Completa;7;45;48;6;0.0
Pechuga Completa;7;45;49;6;0.0
Pechuga Completa;7;45;50;6;0.32327749359612784
Pechuga Completa;7;45;51;6;0.0
Ala Completa;7;45;46;6;0.0
Ala Completa;7;45;47;6;0.0
Ala Completa;7;45;48;6;0.0
Ala Completa;7;45;49;6;0.0
Ala Completa;7;45;50;6;0.0
Ala Completa;7;45;51;6;0.0
Media Pechuga;7;45;46;6;0.0
Media Pechuga;7;45;47;6;0.0
Media Pechuga;7;45;48;6;0.0
Media Pechuga;7;45;49;6;377.7214087572336
Media Pechuga;7;45;50;6;73.88700669187554
Media Pechuga;7;45;51;6;437.3008361385819
Blanqueta;7;45;46;6;0.0
Blanqueta;7;45;47;6;0.0
Blanqueta;7;45;48;6;0.0
Blanqueta;7;45;49;6;0.0
Blanqueta;7;45;50;6;0.0
Blanqueta;7;45;51;6;0.0
Alón;7;45;46;6;0.0
Alón;7;45;47;6;0.0
Alón;7;45;48;6;0.0
Alón;7;45;49;6;0.0
Alón;7;45;50;6;0.0
Alón;7;45;51;6;0.0
Punta;7;45;46;6;0.0
Punta;7;45;47;6;0.0
Punta;7;45;48;6;0.0
Punta;7;45;49;6;0.0
Punta;7;45;50;6;0.0
Punta;7;45;51;6;0.0
Jamoncito;7;45;46;6;0.0
Jamoncito;7;45;47;6;0.0
Jamoncito;7;45;48;6;0.0
Jamoncito;7;45;49;6;0.06316783766487788
Jamoncito;7;45;50;6;0.0
Jamoncito;7;45;51;6;0.0
Medio Muslo;7;45;46;6;0.0
Medio Muslo;7;45;47;6;0.0
Medio Muslo;7;45;48;6;0.0
Medio Muslo;7;45;49;6;54.135185826723045
Medio Muslo;7;45;50;6;25.28403555308796
Medio Muslo;7;45;51;6;20.60076166134934
Entero;7;46;47;6;0.0
Entero;7;46;48;6;0.0
Entero;7;46;49;6;0.0
Entero;7;46;50;6;0.0
Entero;7;46;51;6;0.0
Entero;7;46;52;6;0.0
Medio Pollo;7;46;47;6;0.0
Medio Pollo;7;46;48;6;0.0
Medio Pollo;7;46;49;6;0.0
Medio Pollo;7;46;50;6;0.0
Medio Pollo;7;46;51;6;0.0
Medio Pollo;7;46;52;6;0.0
Medio Pollo Superior;7;46;47;6;0.0
Medio Pollo Superior;7;46;48;6;0.0
Medio Pollo Superior;7;46;49;6;0.0
Medio Pollo Superior;7;46;50;6;0.0
Medio Pollo Superior;7;46;51;6;0.0
Medio Pollo Superior;7;46;52;6;0.0
Medio Pollo Inferior;7;46;47;6;0.0
Medio Pollo Inferior;7;46;48;6;0.0
Medio Pollo Inferior;7;46;49;6;0.0
Medio Pollo Inferior;7;46;50;6;0.0
Medio Pollo Inferior;7;46;51;6;0.0
Medio Pollo Inferior;7;46;52;6;0.0
Cuarto de Pollo Superior;7;46;47;6;0.0
Cuarto de Pollo Superior;7;46;48;6;0.0
Cuarto de Pollo Superior;7;46;49;6;0.0
Cuarto de Pollo Superior;7;46;50;6;0.0
Cuarto de Pollo Superior;7;46;51;6;0.0
Cuarto de Pollo Superior;7;46;52;6;0.0
Muslo Entero;7;46;47;6;0.0
Muslo Entero;7;46;48;6;0.0
Muslo Entero;7;46;49;6;0.0
Muslo Entero;7;46;50;6;0.0
Muslo Entero;7;46;51;6;0.0
Muslo Entero;7;46;52;6;0.0
Pechuga Completa;7;46;47;6;0.0
Pechuga Completa;7;46;48;6;0.0
Pechuga Completa;7;46;49;6;0.0
Pechuga Completa;7;46;50;6;0.0
Pechuga Completa;7;46;51;6;0.0
Pechuga Completa;7;46;52;6;148.42373905014483
Ala Completa;7;46;47;6;0.0
Ala Completa;7;46;48;6;0.0
Ala Completa;7;46;49;6;0.0
Ala Completa;7;46;50;6;0.0
Ala Completa;7;46;51;6;0.0
Ala Completa;7;46;52;6;0.0
Media Pechuga;7;46;47;6;0.0
Media Pechuga;7;46;48;6;0.0
Media Pechuga;7;46;49;6;377.7214087572336
Media Pechuga;7;46;50;6;0.0
Media Pechuga;7;46;51;6;0.0
Media Pechuga;7;46;52;6;0.0
Blanqueta;7;46;47;6;0.0
Blanqueta;7;46;48;6;0.0
Blanqueta;7;46;49;6;0.0
Blanqueta;7;46;50;6;0.0
Blanqueta;7;46;51;6;0.0
Blanqueta;7;46;52;6;0.0
Alón;7;46;47;6;0.0
Alón;7;46;48;6;0.0
Alón;7;46;49;6;0.0
Alón;7;46;50;6;0.0
Alón;7;46;51;6;0.0
Alón;7;46;52;6;0.0
Punta;7;46;47;6;0.0
Punta;7;46;48;6;0.0
Punta;7;46;49;6;0.0
Punta;7;46;50;6;0.0
Punta;7;46;51;6;0.0
Punta;7;46;52;6;0.0
Jamoncito;7;46;47;6;0.0
Jamoncito;7;46;48;6;0.0
Jamoncito;7;46;49;6;0.0
Jamoncito;7;46;50;6;0.0
Jamoncito;7;46;51;6;0.0
Jamoncito;7;46;52;6;0.0
Medio Muslo;7;46;47;6;0.0
Medio Muslo;7;46;48;6;0.0
Medio Muslo;7;46;49;6;0.07369129106746186
Medio Muslo;7;46;50;6;25.28403555308796
Medio Muslo;7;46;51;6;20.60076166134934
Medio Muslo;7;46;52;6;0.0
Entero;7;47;48;6;0.0
Entero;7;47;49;6;0.0
Entero;7;47;50;6;0.0
Entero;7;47;51;6;0.0
Entero;7;47;52;6;0.0
Entero;7;47;53;6;0.0
Medio Pollo;7;47;48;6;0.0
Medio Pollo;7;47;49;6;0.0
Medio Pollo;7;47;50;6;0.0
Medio Pollo;7;47;51;6;0.0
Medio Pollo;7;47;52;6;0.0
Medio Pollo;7;47;53;6;0.0
Medio Pollo Superior;7;47;48;6;0.0
Medio Pollo Superior;7;47;49;6;0.0
Medio Pollo Superior;7;47;50;6;0.0
Medio Pollo Superior;7;47;51;6;0.0
Medio Pollo Superior;7;47;52;6;0.0
Medio Pollo Superior;7;47;53;6;0.0
Medio Pollo Inferior;7;47;48;6;0.0
Medio Pollo Inferior;7;47;49;6;0.0
Medio Pollo Inferior;7;47;50;6;0.0
Medio Pollo Inferior;7;47;51;6;0.0
Medio Pollo Inferior;7;47;52;6;0.0
Medio Pollo Inferior;7;47;53;6;0.0
Cuarto de Pollo Superior;7;47;48;6;0.0
Cuarto de Pollo Superior;7;47;49;6;0.0
Cuarto de Pollo Superior;7;47;50;6;0.0
Cuarto de Pollo Superior;7;47;51;6;0.0
Cuarto de Pollo Superior;7;47;52;6;0.0
Cuarto de Pollo Superior;7;47;53;6;0.0
Muslo Entero;7;47;48;6;0.0
Muslo Entero;7;47;49;6;0.0
Muslo Entero;7;47;50;6;0.0
Muslo Entero;7;47;51;6;0.0
Muslo Entero;7;47;52;6;0.0
Muslo Entero;7;47;53;6;0.0
Pechuga Completa;7;47;48;6;0.0
Pechuga Completa;7;47;49;6;0.0
Pechuga Completa;7;47;50;6;0.0
Pechuga Completa;7;47;51;6;0.0
Pechuga Completa;7;47;52;6;0.0
Pechuga Completa;7;47;53;6;0.0
Ala Completa;7;47;48;6;0.0
Ala Completa;7;47;49;6;0.0
Ala Completa;7;47;50;6;0.0
Ala Completa;7;47;51;6;0.0
Ala Completa;7;47;52;6;0.0
Ala Completa;7;47;53;6;0.0
Media Pechuga;7;47;48;6;0.0
Media Pechuga;7;47;49;6;257.8835966351537
Media Pechuga;7;47;50;6;0.0
Media Pechuga;7;47;51;6;0.0
Media Pechuga;7;47;52;6;0.0
Media Pechuga;7;47;53;6;0.0
Blanqueta;7;47;48;6;0.0
Blanqueta;7;47;49;6;0.0
Blanqueta;7;47;50;6;0.0
Blanqueta;7;47;51;6;0.0
Blanqueta;7;47;52;6;0.0
Blanqueta;7;47;53;6;0.0
Alón;7;47;48;6;0.0
Alón;7;47;49;6;0.0
Alón;7;47;50;6;0.0
Alón;7;47;51;6;0.0
Alón;7;47;52;6;0.0
Alón;7;47;53;6;0.0
Punta;7;47;48;6;0.0
Punta;7;47;49;6;0.0
Punta;7;47;50;6;0.0
Punta;7;47;51;6;0.0
Punta;7;47;52;6;0.0
Punta;7;47;53;6;0.0
Jamoncito;7;47;48;6;0.0
Jamoncito;7;47;49;6;0.0
Jamoncito;7;47;50;6;0.0
Jamoncito;7;47;51;6;0.0
Jamoncito;7;47;52;6;0.0
Jamoncito;7;47;53;6;0.0
Medio Muslo;7;47;48;6;0.0
Medio Muslo;7;47;49;6;0.07369129106746186
Medio Muslo;7;47;50;6;0.0
Medio Muslo;7;47;51;6;0.0
Medio Muslo;7;47;52;6;0.0
Medio Muslo;7;47;53;6;0.0
Entero;7;48;49;6;0.0
Entero;7;48;50;6;0.0
Entero;7;48;51;6;0.0
Entero;7;48;52;6;0.0
Entero;7;48;53;6;0.0
Entero;7;48;54;6;0.0
Medio Pollo;7;48;49;6;0.0
Medio Pollo;7;48;50;6;0.0
Medio Pollo;7;48;51;6;0.0
Medio Pollo;7;48;52;6;0.0
Medio Pollo;7;48;53;6;0.0
Medio Pollo;7;48;54;6;0.0
Medio Pollo Superior;7;48;49;6;0.0
Medio Pollo Superior;7;48;50;6;0.0
Medio Pollo Superior;7;48;51;6;0.0
Medio Pollo Superior;7;48;52;6;0.0
Medio Pollo Superior;7;48;53;6;0.0
Medio Pollo Superior;7;48;54;6;0.0
Medio Pollo Inferior;7;48;49;6;0.0
Medio Pollo Inferior;7;48;50;6;0.0
Medio Pollo Inferior;7;48;51;6;0.0
Medio Pollo Inferior;7;48;52;6;0.0
Medio Pollo Inferior;7;48;53;6;0.0
Medio Pollo Inferior;7;48;54;6;0.0
Cuarto de Pollo Superior;7;48;49;6;0.0
Cuarto de Pollo Superior;7;48;50;6;0.0
Cuarto de Pollo Superior;7;48;51;6;0.0
Cuarto de Pollo Superior;7;48;52;6;0.0
Cuarto de Pollo Superior;7;48;53;6;0.0
Cuarto de Pollo Superior;7;48;54;6;0.0
Muslo Entero;7;48;49;6;0.0
Muslo Entero;7;48;50;6;0.0
Muslo Entero;7;48;51;6;0.0
Muslo Entero;7;48;52;6;0.0
Muslo Entero;7;48;53;6;0.0
Muslo Entero;7;48;54;6;0.0
Pechuga Completa;7;48;49;6;0.0
Pechuga Completa;7;48;50;6;0.0
Pechuga Completa;7;48;51;6;0.0
Pechuga Completa;7;48;52;6;0.0
Pechuga Completa;7;48;53;6;0.0
Pechuga Completa;7;48;54;6;0.0
Ala Completa;7;48;49;6;0.0
Ala Completa;7;48;50;6;0.0
Ala Completa;7;48;51;6;0.0
Ala Completa;7;48;52;6;0.0
Ala Completa;7;48;53;6;0.0
Ala Completa;7;48;54;6;0.0
Media Pechuga;7;48;49;6;0.0
Media Pechuga;7;48;50;6;0.0
Media Pechuga;7;48;51;6;0.0
Media Pechuga;7;48;52;6;0.0
Media Pechuga;7;48;53;6;0.0
Media Pechuga;7;48;54;6;83.5087184472577
Blanqueta;7;48;49;6;0.0
Blanqueta;7;48;50;6;0.0
Blanqueta;7;48;51;6;0.0
Blanqueta;7;48;52;6;0.0
Blanqueta;7;48;53;6;0.0
Blanqueta;7;48;54;6;0.0
Alón;7;48;49;6;0.0
Alón;7;48;50;6;0.0
Alón;7;48;51;6;0.0
Alón;7;48;52;6;0.0
Alón;7;48;53;6;0.0
Alón;7;48;54;6;0.0
Punta;7;48;49;6;0.0
Punta;7;48;50;6;0.0
Punta;7;48;51;6;0.0
Punta;7;48;52;6;0.0
Punta;7;48;53;6;0.0
Punta;7;48;54;6;0.0
Jamoncito;7;48;49;6;0.0
Jamoncito;7;48;50;6;0.0
Jamoncito;7;48;51;6;0.0
Jamoncito;7;48;52;6;0.0
Jamoncito;7;48;53;6;0.0
Jamoncito;7;48;54;6;0.0
Medio Muslo;7;48;49;6;0.0
Medio Muslo;7;48;50;6;0.0
Medio Muslo;7;48;51;6;0.0
Medio Muslo;7;48;52;6;0.0
Medio Muslo;7;48;53;6;0.0
Medio Muslo;7;48;54;6;0.0
Entero;7;49;50;6;0.0
Entero;7;49;51;6;0.0
Entero;7;49;52;6;0.0
Entero;7;49;53;6;0.0
Entero;7;49;54;6;0.0
Entero;7;49;55;6;0.0
Medio Pollo;7;49;50;6;0.0
Medio Pollo;7;49;51;6;0.0
Medio Pollo;7;49;52;6;0.0
Medio Pollo;7;49;53;6;0.0
Medio Pollo;7;49;54;6;0.0
Medio Pollo;7;49;55;6;0.0
Medio Pollo Superior;7;49;50;6;0.0
Medio Pollo Superior;7;49;51;6;0.0
Medio Pollo Superior;7;49;52;6;0.0
Medio Pollo Superior;7;49;53;6;0.0
Medio Pollo Superior;7;49;54;6;0.0
Medio Pollo Superior;7;49;55;6;0.0
Medio Pollo Inferior;7;49;50;6;0.0
Medio Pollo Inferior;7;49;51;6;0.0
Medio Pollo Inferior;7;49;52;6;0.0
Medio Pollo Inferior;7;49;53;6;0.0
Medio Pollo Inferior;7;49;54;6;0.0
Medio Pollo Inferior;7;49;55;6;0.0
Cuarto de Pollo Superior;7;49;50;6;0.0
Cuarto de Pollo Superior;7;49;51;6;0.0
Cuarto de Pollo Superior;7;49;52;6;0.0
Cuarto de Pollo Superior;7;49;53;6;0.0
Cuarto de Pollo Superior;7;49;54;6;0.0
Cuarto de Pollo Superior;7;49;55;6;0.0
Muslo Entero;7;49;50;6;0.0
Muslo Entero;7;49;51;6;0.0
Muslo Entero;7;49;52;6;0.0
Muslo Entero;7;49;53;6;0.0
Muslo Entero;7;49;54;6;0.0
Muslo Entero;7;49;55;6;0.0
Pechuga Completa;7;49;50;6;0.0
Pechuga Completa;7;49;51;6;0.0
Pechuga Completa;7;49;52;6;0.0
Pechuga Completa;7;49;53;6;0.0
Pechuga Completa;7;49;54;6;0.0
Pechuga Completa;7;49;55;6;0.0
Ala Completa;7;49;50;6;0.0
Ala Completa;7;49;51;6;0.0
Ala Completa;7;49;52;6;0.0
Ala Completa;7;49;53;6;0.0
Ala Completa;7;49;54;6;0.0
Ala Completa;7;49;55;6;0.0
Media Pechuga;7;49;50;6;0.0
Media Pechuga;7;49;51;6;0.0
Media Pechuga;7;49;52;6;0.0
Media Pechuga;7;49;53;6;0.0
Media Pechuga;7;49;54;6;0.0
Media Pechuga;7;49;55;6;0.0
Blanqueta;7;49;50;6;0.0
Blanqueta;7;49;51;6;0.0
Blanqueta;7;49;52;6;0.0
Blanqueta;7;49;53;6;0.0
Blanqueta;7;49;54;6;0.0
Blanqueta;7;49;55;6;0.0
Alón;7;49;50;6;0.0
Alón;7;49;51;6;0.0
Alón;7;49;52;6;0.0
Alón;7;49;53;6;0.0
Alón;7;49;54;6;0.0
Alón;7;49;55;6;0.0
Punta;7;49;50;6;0.0
Punta;7;49;51;6;0.0
Punta;7;49;52;6;0.0
Punta;7;49;53;6;0.0
Punta;7;49;54;6;0.0
Punta;7;49;55;6;0.0
Jamoncito;7;49;50;6;0.0
Jamoncito;7;49;51;6;0.0
Jamoncito;7;49;52;6;0.0
Jamoncito;7;49;53;6;0.0
Jamoncito;7;49;54;6;0.0
Jamoncito;7;49;55;6;0.0
Medio Muslo;7;49;50;6;0.0
